Component_ID,Lot_ID,True_Class,Anomaly_Score,IF_Prediction,Predicted_Anomaly
C38-044,L38,NORMAL,-0.10700891051534606,1,0
C21-017,L21,LATENT_DEFECT,0.054513454582539644,-1,1
C24-076,L24,NORMAL,-0.0843012716830524,1,0
C10-056,L10,NORMAL,-0.09166975641667091,1,0
C48-043,L48,NORMAL,-0.11110188389347653,1,0
C18-016,L18,NORMAL,-0.12335805698440189,1,0
C38-018,L38,NORMAL,-0.1212710705256998,1,0
C19-096,L19,NORMAL,-0.10502619793348028,1,0
C31-082,L31,NORMAL,-0.10127164751489565,1,0
C06-002,L06,NORMAL,-0.09480001288200152,1,0
C05-062,L05,NORMAL,-0.10024989012207025,1,0
C27-080,L27,NORMAL,-0.12423998204102216,1,0
C42-078,L42,NORMAL,-0.09588623160154996,1,0
C39-050,L39,NORMAL,-0.10259654844366473,1,0
C17-003,L17,NORMAL,-0.09776247883439293,1,0
C27-001,L27,NORMAL,-0.06994056719934871,1,0
C22-030,L22,NORMAL,-0.08220941076739424,1,0
C41-014,L41,NORMAL,-0.1125314113821087,1,0
C21-022,L21,NORMAL,-0.09387132676485543,1,0
C45-074,L45,NORMAL,-0.08152943051380002,1,0
C27-086,L27,NORMAL,-0.09346476742942672,1,0
C31-056,L31,NORMAL,-0.09412412868456943,1,0
C46-053,L46,NORMAL,-0.0759558127438002,1,0
C35-054,L35,NORMAL,-0.11393174039054849,1,0
C04-035,L04,NORMAL,-0.07786488313856649,1,0
C17-076,L17,NORMAL,-0.09960679858728905,1,0
C40-057,L40,NORMAL,-0.10434506975026808,1,0
C26-079,L26,NORMAL,-0.08811035656071825,1,0
C45-004,L45,NORMAL,-0.12681380421554234,1,0
C25-091,L25,NORMAL,-0.08463090753044505,1,0
C33-040,L33,NORMAL,-0.08324544110218018,1,0
C25-064,L25,NORMAL,-0.07116875437616726,1,0
C44-046,L44,NORMAL,-0.1206057864642246,1,0
C41-013,L41,NORMAL,-0.0925533049311208,1,0
C50-018,L50,NORMAL,-0.07786420049374071,1,0
C43-025,L43,NORMAL,-0.100853773656843,1,0
C32-042,L32,NORMAL,-0.10984179769976138,1,0
C06-042,L06,NORMAL,-0.09179522792340589,1,0
C32-062,L32,NORMAL,-0.12188067453985235,1,0
C38-064,L38,OBVIOUS_FAILURE,0.1583378026168174,-1,1
C16-001,L16,NORMAL,-0.09249190469336277,1,0
C39-036,L39,NORMAL,-0.10580108118416798,1,0
C24-098,L24,NORMAL,-0.09804556666760544,1,0
C35-015,L35,NORMAL,-0.11390165835551891,1,0
C43-089,L43,NORMAL,-0.11687668093007764,1,0
C32-069,L32,NORMAL,-0.10357740670505472,1,0
C16-047,L16,NORMAL,-0.12928746730126567,1,0
C47-003,L47,LATENT_DEFECT,0.0378462864680178,-1,1
C27-029,L27,NORMAL,-0.11795340667881365,1,0
C43-080,L43,NORMAL,-0.11250307617396405,1,0
C24-068,L24,LATENT_DEFECT,-0.001619386044972304,1,0
C30-100,L30,NORMAL,-0.1299528603060312,1,0
C11-063,L11,NORMAL,-0.1243564217820079,1,0
C50-058,L50,NORMAL,-0.10635636598835851,1,0
C42-035,L42,NORMAL,-0.08774219907239778,1,0
C45-006,L45,NORMAL,-0.08000654116465428,1,0
C05-090,L05,NORMAL,-0.04322131915093663,1,0
C30-007,L30,NORMAL,-0.117450973284426,1,0
C19-076,L19,NORMAL,-0.12550634115225268,1,0
C42-048,L42,NORMAL,-0.09474702372210314,1,0
C32-048,L32,NORMAL,-0.13706706721871298,1,0
C40-059,L40,NORMAL,-0.12234621756967162,1,0
C21-083,L21,NORMAL,-0.09630322972121569,1,0
C10-075,L10,NORMAL,-0.10572840836441294,1,0
C44-005,L44,NORMAL,-0.13091141099923065,1,0
C17-048,L17,NORMAL,-0.12672417650281365,1,0
C38-001,L38,OBVIOUS_FAILURE,0.2312826437803588,-1,1
C04-022,L04,NORMAL,-0.07866015172741275,1,0
C48-086,L48,NORMAL,-0.08587873544447938,1,0
C10-060,L10,NORMAL,-0.10296348432451391,1,0
C22-085,L22,NORMAL,-0.05769939340559138,1,0
C38-025,L38,NORMAL,-0.13200523331025354,1,0
C19-056,L19,NORMAL,-0.12114432127512931,1,0
C24-016,L24,NORMAL,-0.11691122891965783,1,0
C39-034,L39,NORMAL,-0.06528441871240348,1,0
C43-054,L43,NORMAL,-0.11935324555652616,1,0
C27-016,L27,NORMAL,-0.12656403352982137,1,0
C38-092,L38,NORMAL,-0.105376971256189,1,0
C17-070,L17,NORMAL,-0.10910650143177852,1,0
C48-081,L48,NORMAL,-0.10834502481495539,1,0
C28-086,L28,NORMAL,-0.11247021242511646,1,0
C05-031,L05,NORMAL,-0.09525944969885147,1,0
C44-020,L44,NORMAL,-0.11766021904568202,1,0
C46-072,L46,NORMAL,-0.09072908553570119,1,0
C50-045,L50,NORMAL,-0.08793991354020647,1,0
C33-036,L33,NORMAL,-0.09056656679802177,1,0
C26-083,L26,NORMAL,-0.07660888379367009,1,0
C08-031,L08,NORMAL,-0.029877189837583806,1,0
C24-039,L24,NORMAL,-0.11201310421580574,1,0
C10-067,L10,NORMAL,-0.13050356197710616,1,0
C33-070,L33,NORMAL,-0.10736112751992011,1,0
C28-039,L28,NORMAL,-0.1050216896415343,1,0
C45-093,L45,NORMAL,-0.09335828103335314,1,0
C21-096,L21,NORMAL,-0.09091819356698344,1,0
C22-031,L22,NORMAL,-0.10663465240141945,1,0
C24-095,L24,NORMAL,-0.09773013648542522,1,0
C18-061,L18,NORMAL,-0.12575263969504502,1,0
C46-075,L46,NORMAL,-0.060319718125840305,1,0
